/Users/apple/code/open-source/my-projects/web3-practice/.venv/bin/python /Users/apple/code/open-source/my-projects/web3-practice/main.py

block_number=12967847, burn=0.04549627667783003
block_number=12967848, burn=1.1765980072966056
block_number=12967849, burn=0.151747709881573959
block_number=12967850, burn=0.62639680558424071
block_number=12967851, burn=0.093235897964921488
block_number=12967852, burn=1.0889631062792652
block_number=12967853, burn=0.046583329383021414
block_number=12967854, burn=1.08185264657900936
block_number=12967855, burn=0.970304216783344132
block_number=12967856, burn=0.078236099695215504
block_number=12967857, burn=0.17810076971875803
block_number=12967858, burn=1.064191693058094483
block_number=12967859, burn=0.445995734491281306
block_number=12967860, burn=0.055864518189501056
block_number=12967861, burn=1.028171986689648399
block_number=12967862, burn=0
block_number=12967863, burn=1.011965649960468581
block_number=12967864, burn=0.142088387264717736
block_number=12967865, burn=1.031299134171906273
block_number=12967866, burn=0.537200103589562216
block_number=12967867, burn=0.667012763262251716
block_number=12967868, burn=0.523552777245126396
block_number=12967869, burn=0.749458467021858162
block_number=12967870, burn=0.231128001449763574
block_number=12967871, burn=0.501654485579703774
block_number=12967872, burn=1.094186391049651572
block_number=12967873, burn=0.235501894222578555
block_number=12967874, burn=1.136119952131639021
block_number=12967875, burn=0.155478813164391926
block_number=12967876, burn=0.591255488215885914
block_number=12967877, burn=0.50763953273883174
block_number=12967878, burn=0.602578534489507125
block_number=12967879, burn=0.819504969299693
block_number=12967880, burn=0.357991405046978184
block_number=12967881, burn=1.14649647324695532
block_number=12967882, burn=0.294989111747700128
block_number=12967883, burn=0.933936276627742059
block_number=12967884, burn=0.239493379024330501
block_number=12967885, burn=0.3781690856917008
block_number=12967886, burn=1.130852456487497856
block_number=12967887, burn=0.181471023755294949
block_number=12967888, burn=0.576229583187355075
block_number=12967889, burn=0.196058006838690769
block_number=12967890, burn=0.82121519447379824
block_number=12967891, burn=0.603779408139370077
block_number=12967892, burn=0.474373400900064656
block_number=12967893, burn=0.92936329877376755
block_number=12967894, burn=0.586175166904027302
block_number=12967895, burn=0.214100905095963498
block_number=12967896, burn=1.1105663900277183
block_number=12967897, burn=0.13213524454031916
block_number=12967898, burn=0.808241467893051192
block_number=12967899, burn=0.495180119646490444
block_number=12967900, burn=1.162734735864459497
block_number=12967901, burn=0.479293854393683025
block_number=12967902, burn=0.343678517491772268
block_number=12967903, burn=1.192374086833000722
block_number=12967904, burn=0.248924881554389371
block_number=12967905, burn=1.059944420939752565
block_number=12967906, burn=0.232831482410698328
block_number=12967907, burn=1.235919053907722268
block_number=12967908, burn=0.347629140923645214
block_number=12967909, burn=1.301445219725758575
block_number=12967910, burn=0.22790145714429225
block_number=12967911, burn=1.0988341545334335
block_number=12967912, burn=0.128360939661652775
block_number=12967913, burn=1.097662904178948492
block_number=12967914, burn=0.070956820087625034
block_number=12967915, burn=0.531822568744496315
block_number=12967916, burn=0.526705580157026411
block_number=12967917, burn=1.20487522917869099
block_number=12967918, burn=0.06422579460595917
block_number=12967919, burn=0.56640564801303021
block_number=12967920, burn=1.003173666668074044
block_number=12967921, burn=0.046615831613714664
block_number=12967922, burn=1.097578980517605198
block_number=12967923, burn=0.059440821562934136
block_number=12967924, burn=0.695949053971521849
block_number=12967925, burn=0.644392872934684285
block_number=12967926, burn=0
block_number=12967927, burn=1.0293722509451799
block_number=12967928, burn=0.734328548665152579
block_number=12967929, burn=0.04245022731506148
block_number=12967930, burn=0.562821599738138484
block_number=12967931, burn=0.16361020250740109
block_number=12967932, burn=0.9728039395772544
block_number=12967933, burn=1.09548440831324412
block_number=12967934, burn=0.128621202729468422
block_number=12967935, burn=0.215957684635723054
block_number=12967936, burn=0.521681342262681416
block_number=12967937, burn=1.024512934424992018
block_number=12967938, burn=0.638003959807523561
block_number=12967939, burn=0.252039831838627035
block_number=12967940, burn=0.45980131008882568
block_number=12967941, burn=0.07365950686489766
block_number=12967942, burn=0.949655458962970056
block_number=12967943, burn=1.069408679414311665
block_number=12967944, burn=0.001688111090484
block_number=12967945, burn=0.608381504774194296
block_number=12967946, burn=0.209046464303619719
block_number=12967947, burn=0.99335194102460288
block_number=12967948, burn=0.511828210080990672
block_number=12967949, burn=0.111820914448420352
block_number=12967950, burn=0.99500901091092705
block_number=12967951, burn=0.619989760763245208
block_number=12967952, burn=0.154660754432984046
block_number=12967953, burn=1.031346537143318766
block_number=12967954, burn=0.237548819367441879
block_number=12967955, burn=0.160483338043899888
block_number=12967956, burn=0.97919143352583264
block_number=12967957, burn=0.030465156646618476
block_number=12967958, burn=0.972886692155765849
block_number=12967959, burn=0.541276421285771464
block_number=12967960, burn=0.1727104482213264
block_number=12967961, burn=0.999454445400456864
block_number=12967962, burn=0.066773469321104728
block_number=12967963, burn=0.676775446502993285
block_number=12967964, burn=0.046502869197952539
block_number=12967965, burn=0.924396993310306878
block_number=12967966, burn=0.179578378081252314
block_number=12967967, burn=0.905430496525748557
block_number=12967968, burn=0.406389095393201816
block_number=12967969, burn=0.167144537390341632
block_number=12967970, burn=0.479061472929771625
block_number=12967971, burn=0.15535600177132785
block_number=12967972, burn=0.86463320379368678
block_number=12967973, burn=0.244780514617486776
block_number=12967974, burn=0.181989392301127611
block_number=12967975, burn=0.84432847010374436
block_number=12967976, burn=0.512833151726743533
block_number=12967977, burn=0.96132576191983563
block_number=12967978, burn=0.326372535765109084
block_number=12967979, burn=0.619261442945637745
block_number=12967980, burn=0.313332037410288968
block_number=12967981, burn=0.297273008076428079
block_number=12967982, burn=0.94768001438920776
block_number=12967983, burn=0.629637447637964216
block_number=12967984, burn=0.16845855887554849
block_number=12967985, burn=0.160194108057411336
block_number=12967986, burn=0.666792058327494729
block_number=12967987, burn=0
block_number=12967988, burn=0.84460062145106816
block_number=12967989, burn=0.951052885813219837
block_number=12967990, burn=0.911015771930499708
block_number=12967991, burn=0.007848320955824706
block_number=12967992, burn=0.915004953753607448
block_number=12967993, burn=0.038824836605766174
block_number=12967994, burn=0.49854527923109344
block_number=12967995, burn=0.9907198289171292
block_number=12967996, burn=1.113076324673067456
block_number=12967997, burn=0.410333340764009871
block_number=12967998, burn=0.26322745938275421
block_number=12967999, burn=0.598172194778129008
block_number=12968000, burn=0.286023600115466418
block_number=12968001, burn=0.744158363000751315
block_number=12968002, burn=0.110329205428158156
block_number=12968003, burn=0.193494966183225366
block_number=12968004, burn=0.92233207749189312
block_number=12968005, burn=0.156552932719884536
block_number=12968006, burn=0.947403655456661467
block_number=12968007, burn=0.890380163919502188
block_number=12968008, burn=0.193920052520585055
block_number=12968009, burn=1.03879138153604901
block_number=12968010, burn=0.161495270509506966
block_number=12968011, burn=0.7754319420230865
block_number=12968012, burn=0.147352373615011078
block_number=12968013, burn=0.843504965235694681
block_number=12968014, burn=0.142077262102324203
block_number=12968015, burn=1.009414587904573935
block_number=12968016, burn=0.571108027063420854
block_number=12968017, burn=0.150008046835860244
block_number=12968018, burn=0.65007683970296769
block_number=12968019, burn=0.04996574345141823
block_number=12968020, burn=0.944323435591803339
block_number=12968021, burn=0.245007146130995922
block_number=12968022, burn=0.34003230424593771
block_number=12968023, burn=0.952634183743648525
block_number=12968024, burn=0.27385956124528239
block_number=12968025, burn=0.115614509551970814
block_number=12968026, burn=0.4642858399355932
block_number=12968027, burn=0.594083274006203548
block_number=12968028, burn=0.554760637796947573
block_number=12968029, burn=0.023923882061285536
block_number=12968030, burn=0.852118554481819
block_number=12968031, burn=0.270399532385364648
block_number=12968032, burn=0.63425939217154368
block_number=12968033, burn=0.087022919992167814
block_number=12968034, burn=0.805071079272231901
block_number=12968035, burn=0.14154587802869886
block_number=12968036, burn=0.86574003475646349
block_number=12968037, burn=0.725580689097489946
block_number=12968038, burn=0.024479440118967652
block_number=12968039, burn=0.604218421400822338
block_number=12968040, burn=0.37452656600035425
block_number=12968041, burn=0.056318082086871264
block_number=12968042, burn=0.630917720379506259
block_number=12968043, burn=0.87417078414747969
block_number=12968044, burn=0.88241010623720784
block_number=12968045, burn=0.04070909249828684
block_number=12968046, burn=0.956557655707208333
block_number=12968047, burn=0.978029551698798736
block_number=12968048, burn=0.222495105189508393
block_number=12968049, burn=0.393695997764526526
block_number=12968050, burn=0.316146492950241924
block_number=12968051, burn=0.414525316707893196
block_number=12968052, burn=0.979284913316587423
block_number=12968053, burn=0.232953820155691536
block_number=12968054, burn=0.309958901997048555
block_number=12968055, burn=0.657489473822461824
block_number=12968056, burn=0.70056768889860138
block_number=12968057, burn=0.05272796117978701
block_number=12968058, burn=0.61639475176823772
block_number=12968059, burn=0.199915646607469242
block_number=12968060, burn=0.9067038156349343
block_number=12968061, burn=0.22783738002273336
block_number=12968062, burn=0.578946216726743778
block_number=12968063, burn=0.202801900470720726
block_number=12968064, burn=0.907474167834323544
block_number=12968065, burn=0.204449299624135384
block_number=12968066, burn=0.851309159286475179
block_number=12968067, burn=0.420924272016542678
block_number=12968068, burn=0.37541564897052116
block_number=12968069, burn=0.126123271867241577
block_number=12968070, burn=0.890280032460955675
block_number=12968071, burn=0.46685670443713554
block_number=12968072, burn=0.151161976058989588
block_number=12968073, burn=0.90730835073822976
block_number=12968074, burn=1.019938982983428005
block_number=12968075, burn=0.617797353081100716
block_number=12968076, burn=0.099452993620883232
block_number=12968077, burn=0.857713699896444711
block_number=12968078, burn=0.154919054140814241
block_number=12968079, burn=0.518267244365284283
block_number=12968080, burn=0.972199563526468972
block_number=12968081, burn=0.45641796011815773
block_number=12968082, burn=0.415024748084901344
block_number=12968083, burn=0.244343707593774
block_number=12968084, burn=1.00064410508624802
block_number=12968085, burn=0.908086904988710364
block_number=12968086, burn=0.432040217192648138
block_number=12968087, burn=0.059777565225435252
block_number=12968088, burn=0.68109736873118279
block_number=12968089, burn=0.474060813409438325
block_number=12968090, burn=0.79674817898019393
block_number=12968091, burn=0.063733741294649193
block_number=12968092, burn=0.839803456543289216
block_number=12968093, burn=0.042113657839911112
block_number=12968094, burn=0.429478790593985536
block_number=12968095, burn=0.412574638051627902
block_number=12968096, burn=0.21940016721411425
block_number=12968097, burn=0.542166673168638624
block_number=12968098, burn=0.052963233020047349
block_number=12968099, burn=0.799231076522268902
block_number=12968100, burn=0.898105919572000926
block_number=12968101, burn=1.011519665131238322
block_number=12968102, burn=1.138900928924743611
block_number=12968103, burn=0.429481105675736645
block_number=12968104, burn=0.18173545881823955
block_number=12968105, burn=0.901455635904541836
block_number=12968106, burn=0.032640599518762649
block_number=12968107, burn=0.87193666626885662
block_number=12968108, burn=0.231239035302684813
block_number=12968109, burn=0.24224391842221312
block_number=12968110, burn=0.72795005970494796
block_number=12968111, burn=0.393282240304629998
block_number=12968112, burn=0.0333547310276532
block_number=12968113, burn=0.896886117760919209
block_number=12968114, burn=0.178590290999900934
block_number=12968115, burn=0.927453871200763296
block_number=12968116, burn=0.105108165497561794
block_number=12968117, burn=0.57153777937791737
block_number=12968118, burn=0.12876013088003935
block_number=12968119, burn=0.876403740431884028
block_number=12968120, burn=0.024871036941520944
block_number=12968121, burn=0.867017904088978642
block_number=12968122, burn=0.60051288709368558
block_number=12968123, burn=0.47002720584631968
block_number=12968124, burn=0.3752983680754212
block_number=12968125, burn=0.838348668168223662
block_number=12968126, burn=0.165286687028304738
block_number=12968127, burn=0.4344401655641475
block_number=12968128, burn=0.350616378710212608
block_number=12968129, burn=0.480602650975741728
block_number=12968130, burn=0.9259082278006454
block_number=12968131, burn=0.764175746496572004
block_number=12968132, burn=0.312320900188510224
block_number=12968133, burn=0.375849185698920115
block_number=12968134, burn=0.53998109486491353
block_number=12968135, burn=0.92986292392245252
block_number=12968136, burn=0.220120933207826996
block_number=12968137, burn=0.129592504966408842
block_number=12968138, burn=0.919272152799912011
block_number=12968139, burn=0.155690903178318333
block_number=12968140, burn=0.037733232381798898
block_number=12968141, burn=0
block_number=12968142, burn=0.74210604583742217
block_number=12968143, burn=0.83560664364271473
block_number=12968144, burn=0.141377447841288768
block_number=12968145, burn=0.568017058771521183
block_number=12968146, burn=0.210926455228157145
block_number=12968147, burn=0.006695650153483197
block_number=12968148, burn=0.730280964699413358
block_number=12968149, burn=0.822601318416588264
block_number=12968150, burn=0.176479109271850308
block_number=12968151, burn=0.51041769239302569
block_number=12968152, burn=0.683931284058736872
block_number=12968153, burn=0.17866546430140036
block_number=12968154, burn=0.86310553578273726
block_number=12968155, burn=0.1807303292162368
block_number=12968156, burn=0.445441968534851051
block_number=12968157, burn=0.601175674158314868
block_number=12968158, burn=0.032288498128954308
block_number=12968159, burn=0
block_number=12968160, burn=0.721748090070826403
block_number=12968161, burn=0.727891633080497386
block_number=12968162, burn=0.890950202189158878
block_number=12968163, burn=0.507960151272983289
block_number=12968164, burn=0.04777524124414002
block_number=12968165, burn=0.889706978995024832
block_number=12968166, burn=0.016789980674446392
block_number=12968167, burn=0.851556600067320675
block_number=12968168, burn=0.355757804471112683
block_number=12968169, burn=0.415080166591100443
block_number=12968170, burn=0.126230709059025032
block_number=12968171, burn=0.099008967406453328
block_number=12968172, burn=0.7689979957502052
block_number=12968173, burn=0.864305044972881228
block_number=12968174, burn=0.8228475084035778
block_number=12968175, burn=0.177947120206791606
block_number=12968176, burn=0.551519037188285422
block_number=12968177, burn=0.985729792060198896
block_number=12968178, burn=0.201649585845030372
block_number=12968179, burn=0.13637690048462742
block_number=12968180, burn=0.927209402975220772
block_number=12968181, burn=0.329276364851474496
block_number=12968182, burn=0.826190932559587384
block_number=12968183, burn=0.45283663130211504
block_number=12968184, burn=0.13674135631832516
block_number=12968185, burn=0.451100674735729376
block_number=12968186, burn=0.951070271957601013
block_number=12968187, burn=0.304398111381185379
block_number=12968188, burn=0.611940406162286378
block_number=12968189, burn=0.223998148670141345
block_number=12968190, burn=0.941926551626066323
block_number=12968191, burn=0.346668146168054508
block_number=12968192, burn=0.348239516555004633
block_number=12968193, burn=0.250778308580121402
block_number=12968194, burn=0.92915638071249543
block_number=12968195, burn=1.046268991666840428
block_number=12968196, burn=0.570413350641758253
block_number=12968197, burn=1.169616568854070281
block_number=12968198, burn=0.03788967106916274
block_number=12968199, burn=1.160983838438078088
block_number=12968200, burn=1.30435590838296861
block_number=12968201, burn=0.014182503352741514
block_number=12968202, burn=1.290451543124026605
block_number=12968203, burn=0.096149519449374244
block_number=12968204, burn=0.062184119569872993
block_number=12968205, burn=1.147053626709416268
block_number=12968206, burn=0.116611539027721395
block_number=12968207, burn=0.110219212462394913
block_number=12968208, burn=1.041471936826910664
block_number=12968209, burn=1.170541390843972875
block_number=12968210, burn=0.237403857987355033
block_number=12968211, burn=0.589099846430226207
block_number=12968212, burn=0.223967407380329802
block_number=12968213, burn=1.113130074015085718
block_number=12968214, burn=0.102997157840305508
block_number=12968215, burn=1.121490095153602689
block_number=12968216, burn=0.042676336553255496
block_number=12968217, burn=1.11464055598017633
block_number=12968218, burn=0.139453974620186016
block_number=12968219, burn=1.132243578844914292
block_number=12968220, burn=1.044982381759660824
block_number=12968221, burn=0.87859450692732096
block_number=12968222, burn=0.217146966369797145
block_number=12968223, burn=1.055444728322665242
block_number=12968224, burn=0.547656071651415437
block_number=12968225, burn=0.578780278056411288
block_number=12968226, burn=0.225056020455098497
block_number=12968227, burn=1.221678504012412628
block_number=12968228, burn=0.429131322653242832
block_number=12968229, burn=1.134883813044866655
block_number=12968230, burn=0.127207631621189847
block_number=12968231, burn=0.26347844396674831
block_number=12968232, burn=0.685424893872630002
block_number=12968233, burn=0.10913767335700729
block_number=12968234, burn=1.087004736037462704
block_number=12968235, burn=0.057378848905896252
block_number=12968236, burn=0.55895530266431334
block_number=12968237, burn=1.089249135920817077
block_number=12968238, burn=0.454193576999508021
block_number=12968239, burn=0.142019498955860838
block_number=12968240, burn=1.074364412776374074
block_number=12968241, burn=0.85106972032259472
block_number=12968242, burn=0.024612995183581805
block_number=12968243, burn=0.628147078454912873
block_number=12968244, burn=0.662500299550340501
block_number=12968245, burn=0.396102773620125516
block_number=12968246, burn=0.870996501129631145
block_number=12968247, burn=0.252057947131504148
block_number=12968248, burn=0.59148423988449051
block_number=12968249, burn=0.195719353841222376
block_number=12968250, burn=1.025092473311812314
block_number=12968251, burn=0.33195447949717622
block_number=12968252, burn=1.090363676846063984
block_number=12968253, burn=0.09057667624294186
block_number=12968254, burn=0
block_number=12968255, burn=0.959935001710362504
block_number=12968256, burn=1.07942150496801852
block_number=12968257, burn=0.084404938705018431
block_number=12968258, burn=0.14458134467233402
block_number=12968259, burn=0.984680335661239989
block_number=12968260, burn=0.159303068668748197
block_number=12968261, burn=1.00729267596869516
block_number=12968262, burn=0.0312366780793748
block_number=12968263, burn=0.999199534122975955
block_number=12968264, burn=0.452328098163144385
block_number=12968265, burn=0.070021272386942896
block_number=12968266, burn=0.545170441393107232
block_number=12968267, burn=0.819642204687609494
block_number=12968268, burn=0.665181340088074998
block_number=12968269, burn=0.046770878730456401
block_number=12968270, burn=0.17765571989531442
block_number=12968271, burn=0.901180939183912548
block_number=12968272, burn=0.85882300711953733
block_number=12968273, burn=0.13127951878715308
block_number=12968274, burn=0.645827956126317981
block_number=12968275, burn=0.369414215195693976
block_number=12968276, burn=0.173031239095932276
block_number=12968277, burn=0.205673938003054911
block_number=12968278, burn=0
block_number=12968279, burn=0.745878422032364142
block_number=12968280, burn=0.838661700698053734
block_number=12968281, burn=0.944431115865175323
block_number=12968282, burn=0.549123714519430244
block_number=12968283, burn=0.615196104408540656
block_number=12968284, burn=0.03083960464460865
block_number=12968285, burn=0.959092901868236832
block_number=12968286, burn=0.156321944730246945
block_number=12968287, burn=0.983005984533281774
block_number=12968288, burn=0.574226686757806918
block_number=12968289, burn=0.125513650282247319
block_number=12968290, burn=1.000068745895634072
block_number=12968291, burn=0.114444218302850248
block_number=12968292, burn=0.213115915208506775
block_number=12968293, burn=0.141771045578684144
block_number=12968294, burn=0.860776825640812317
block_number=12968295, burn=0.967052818223564128
block_number=12968296, burn=0.199510361042656356
block_number=12968297, burn=0.1942425651194703
block_number=12968298, burn=0.924211571175013515
block_number=12968299, burn=0.11149402303052337
block_number=12968300, burn=0.817004719221613957
block_number=12968301, burn=0.348610713342781158
block_number=12968302, burn=0.226834182161453097
block_number=12968303, burn=0.917148107281356384
block_number=12968304, burn=0.917246595549687339
block_number=12968305, burn=0.20821571843135175
block_number=12968306, burn=0.223947004605623964
block_number=12968307, burn=0.96822095600821174
block_number=12968308, burn=0.189274145254992532
block_number=12968309, burn=1.000054670922339606
block_number=12968310, burn=0.714430501543218746
block_number=12968311, burn=0.178612015332218089
block_number=12968312, burn=0.353188600741579603
block_number=12968313, burn=1.018227986886662718
block_number=12968314, burn=1.143206362173122249
block_number=12968315, burn=0.02817086168324358
block_number=12968316, burn=0.665122143829104416
block_number=12968317, burn=0.03550614926076648
block_number=12968318, burn=1.021476405506987628
block_number=12968319, burn=0.222049462625856684
block_number=12968320, burn=0.858982062365882928
block_number=12968321, burn=0.429069233455323912
block_number=12968322, burn=0.042134132562934875
block_number=12968323, burn=0.669110166601464483
block_number=12968324, burn=1.022666240128968402
block_number=12968325, burn=0.16082630988846796
block_number=12968326, burn=0
block_number=12968327, burn=0.916663600780671072
block_number=12968328, burn=0.203324562113085504
block_number=12968329, burn=0.954963191982278607
block_number=12968330, burn=0.64900226620173133
block_number=12968331, burn=0.763378998327644104
block_number=12968332, burn=0.274520582737670698
block_number=12968333, burn=0.609162725733204438
block_number=12968334, burn=0.231552190866917991
block_number=12968335, burn=1.006760899919247165
block_number=12968336, burn=0.092932158285695139
block_number=12968337, burn=0.50638563036516224
block_number=12968338, burn=0.69168622009756759
block_number=12968339, burn=0.619859220804236198
block_number=12968340, burn=0.74301783667882848
block_number=12968341, burn=0.190861759071834672
block_number=12968342, burn=0.480451376109949788
block_number=12968343, burn=1.031625601812279828
block_number=12968344, burn=0.549108247938522624
block_number=12968345, burn=0.113403991235178009
block_number=12968346, burn=1.036222736580574208
block_number=12968347, burn=1.136839063013691856
block_number=12968348, burn=0.026745388092742211
block_number=12968349, burn=0.357300727288802078
block_number=12968350, burn=1.093716254911541982
block_number=12968351, burn=0.366026409527241426
block_number=12968352, burn=0.71069503871028822
block_number=12968353, burn=0.622818504927960138
block_number=12968354, burn=0.698036628290501154
block_number=12968355, burn=0.701552588316977485
block_number=12968356, burn=0.172479079951931032
block_number=12968357, burn=1.139215325856741944
block_number=12968358, burn=0.07825783293254773
block_number=12968359, burn=0.832611277624061445
block_number=12968360, burn=0.368926360019347594
block_number=12968361, burn=0.242138417507186068
block_number=12968362, burn=1.063508394277064912
block_number=12968363, burn=0.673533022344012544
block_number=12968364, burn=0.309962229688444614
block_number=12968365, burn=0.48722319816423315
block_number=12968366, burn=0.061273368698161501
block_number=12968367, burn=0.560082852405296985
block_number=12968368, burn=0.33474755975697814
block_number=12968369, burn=0.968131021212404655
block_number=12968370, burn=0
block_number=12968371, burn=0.953465109307273298
block_number=12968372, burn=0.447191859675714325
block_number=12968373, burn=0.939323487125214656
block_number=12968374, burn=0.046795533321362
block_number=12968375, burn=1.021090387280554681
block_number=12968376, burn=0.098164935002124531
block_number=12968377, burn=0.511839968360332798
block_number=12968378, burn=0.508121824124053544
block_number=12968379, burn=1.027598054784837402
block_number=12968380, burn=0.692108692006514614
block_number=12968381, burn=0.189633560180556927
block_number=12968382, burn=0.770545770465212434
block_number=12968383, burn=0.18735462748004431
block_number=12968384, burn=1.045486156424286945
block_number=12968385, burn=0.069546608365997268
block_number=12968386, burn=1.045937013496505442
block_number=12968387, burn=0.22972229681482105
block_number=12968388, burn=0.195744412663922801
block_number=12968389, burn=0.99919102172369194
block_number=12968390, burn=0.550438488255456552
block_number=12968391, burn=0.220898776051910838
block_number=12968392, burn=0.027674166172292875
block_number=12968393, burn=0.914374689626130624
block_number=12968394, burn=0.442641881553622449
block_number=12968395, burn=1.00869987193030393
block_number=12968396, burn=0.599798548323344977
block_number=12968397, burn=0.466918996879993967
block_number=12968398, burn=0.019171267340735145
block_number=12968399, burn=0.984199554220327032
block_number=12968400, burn=0.28173965339461474
block_number=12968401, burn=0.265309492732345024
block_number=12968402, burn=0.974742536941566645
block_number=12968403, burn=0.105851683200069072
block_number=12968404, burn=0.985763667163589888
block_number=12968405, burn=0.143167582407309273
block_number=12968406, burn=0.2520563378725249
block_number=12968407, burn=0.943486027165522352
block_number=12968408, burn=0.264783362685254784
block_number=12968409, burn=0.18190017812652875
block_number=12968410, burn=0.913905094794519852
block_number=12968411, burn=0.26154479689145556
block_number=12968412, burn=0.67257059254485464
block_number=12968413, burn=0.291127200374850048
block_number=12968414, burn=0.174820662206858218
block_number=12968415, burn=0.885313336619165613
block_number=12968416, burn=0.434885423651778504
block_number=12968417, burn=0.532296490676423648
block_number=12968418, burn=0.058360479576543625
block_number=12968419, burn=0.88051327292728068
block_number=12968420, burn=0.04756770736049796
block_number=12968421, burn=0.609064540771066239
block_number=12968422, burn=0
block_number=12968423, burn=0.805683787319476466
block_number=12968424, burn=0.556163358930621255
block_number=12968425, burn=0.93221219190962408
block_number=12968426, burn=0.218052689534546549
block_number=12968427, burn=0.32302883216629608
block_number=12968428, burn=0.93220159115647998
block_number=12968429, burn=0.353247670586019084
block_number=12968430, burn=0.358690243674483084
block_number=12968431, burn=0.330753135511447451
block_number=12968432, burn=0.85921283856551208
block_number=12968433, burn=0.023562781145202718
block_number=12968434, burn=0.906162625114031656
block_number=12968435, burn=0.381425412019718
block_number=12968436, burn=0.98729746898957212
block_number=12968437, burn=0.103207525611108921
block_number=12968438, burn=0.99725180481230208
block_number=12968439, burn=0.140991217038635044
block_number=12968440, burn=0.45416548635915906
block_number=12968441, burn=1.001957947269981625
block_number=12968442, burn=0.367811758571223494
block_number=12968443, burn=0.598997906213003388
block_number=12968444, burn=0.080804211039064216
block_number=12968445, burn=0.977098592545175088
block_number=12968446, burn=0.322357861972099998
block_number=12968447, burn=0.777320974718877329
block_number=12968448, burn=0.297911963839123552
block_number=12968449, burn=0.077275547849063781
block_number=12968450, burn=0.92898391008939072
block_number=12968451, burn=0.106364884918039488
block_number=12968452, burn=0.568927776643662612
block_number=12968453, burn=0.033219734504172792
block_number=12968454, burn=0
block_number=12968455, burn=0.748385722509553107
block_number=12968456, burn=0.84311545982460314
block_number=12968457, burn=0.164331836589765392
block_number=12968458, burn=0.870985863565603467
block_number=12968459, burn=0.87112938714889413
block_number=12968460, burn=0.492806503967318
block_number=12968461, burn=0.30061834852164752
block_number=12968462, burn=0.905598541809211055
block_number=12968463, burn=0.28261232927739876
block_number=12968464, burn=0.355495140977867325
block_number=12968465, burn=0.71278368132717176
block_number=12968466, burn=0.50316206935108305
block_number=12968467, burn=0.146915567666154456
block_number=12968468, burn=0
block_number=12968469, burn=0.831504756704894509
block_number=12968470, burn=0.927627628417656969
block_number=12968471, burn=0.710833634015170986
block_number=12968472, burn=0.245278274804073375
block_number=12968473, burn=0.708990145669975968
block_number=12968474, burn=0.279082152119391975
block_number=12968475, burn=0.438388245095620464
block_number=12968476, burn=0.32036903619382506
block_number=12968477, burn=0.33623402463859728
block_number=12968478, burn=0.910519355824923546
block_number=12968479, burn=0.372573450443922999
block_number=12968480, burn=0.790961864684239593
block_number=12968481, burn=0
block_number=12968482, burn=0.7483770846188
block_number=12968483, burn=1.004096909947633216
block_number=12968484, burn=0.66549493405356822
block_number=12968485, burn=0.29667018480921711
block_number=12968486, burn=1.084145125919243262
block_number=12968487, burn=0.49176432643626155
block_number=12968488, burn=0.38378882124302544
block_number=12968489, burn=0.013595851568480045
block_number=12968490, burn=0.998507990960193204
block_number=12968491, burn=0.179449374890861896
block_number=12968492, burn=1.026843952873021815
block_number=12968493, burn=0.474406502381408944
block_number=12968494, burn=1.130382330299383681
block_number=12968495, burn=0.06006836786862234
block_number=12968496, burn=0.427856931244256626
block_number=12968497, burn=0.532394907708480602
block_number=12968498, burn=1.090258915154473878
block_number=12968499, burn=0.022488630618171888
block_number=12968500, burn=1.078928962193523746
block_number=12968501, burn=0.566658931396553568
block_number=12968502, burn=0.399954747892831796
block_number=12968503, burn=0.453766702110446712
block_number=12968504, burn=0.590129317690076502
block_number=12968505, burn=0.232373189696355894
block_number=12968506, burn=0.908802923435998096
block_number=12968507, burn=1.047319637546016892
block_number=12968508, burn=0.07554423530566464
block_number=12968509, burn=0.648752015277050184
block_number=12968510, burn=1.144675473914081025
block_number=12968511, burn=0.1552161419415384
block_number=12968512, burn=1.163102742667457758
block_number=12968513, burn=0.080093402968929556
block_number=12968514, burn=0.39086384314442146
block_number=12968515, burn=1.1158780142774407
block_number=12968516, burn=0.007114713126581832
block_number=12968517, burn=1.02679861181823798
block_number=12968518, burn=0.167479407856587904
block_number=12968519, burn=0.563951192018444508
block_number=12968520, burn=0.505171265911173015
block_number=12968521, burn=0.20139173579346117
block_number=12968522, burn=1.01049015352846869
block_number=12968523, burn=0.565570273260175647
block_number=12968524, burn=0.450764215494563016
block_number=12968525, burn=0.518758397664172225
block_number=12968526, burn=0.115525522830649774
block_number=12968527, burn=0.99224076866048439
block_number=12968528, burn=0.0869974338261281
block_number=12968529, burn=0.888880403671228572
block_number=12968530, burn=0.097238553560284857
block_number=12968531, burn=0.983951701588721467
block_number=12968532, burn=0.021091727546775384
block_number=12968533, burn=0.974938646025975306
block_number=12968534, burn=0.137005298037476368
block_number=12968535, burn=0.70170299609951452
block_number=12968536, burn=0.28439200897721674
block_number=12968537, burn=0.891635446391260224
block_number=12968538, burn=0.078211892666498266
block_number=12968539, burn=0.965638603686049698
block_number=12968540, burn=0.601954115892966501
block_number=12968541, burn=0.688266373694569902
block_number=12968542, burn=0.318653433857613426
block_number=12968543, burn=0.219677062655518314
block_number=12968544, burn=0.99283476829520168
block_number=12968545, burn=0.065958448069407872
block_number=12968546, burn=0.52007877097323977
block_number=12968547, burn=0.953464047960763744
